,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
ZNF564,116,79,cluster_04,#00fff6,-0.7405987626946101,-0.7406283653931477
ZNF443,117,79,cluster_01,#ffbd00,-0.4787949086391898,-0.4787804773781974
ZNF799,118,79,cluster_01,#ffbd00,-0.4238104859552596,-0.4238124805079739
ZNF829,119,79,cluster_01,#ffbd00,-0.7438510241283357,-0.7438299650519368
ZNF675,120,79,cluster_01,#ffbd00,-0.7711957196659963,-0.7711616203487485
ZNF549,121,79,cluster_01,#ffbd00,-0.5662492496516516,-0.5662621581190938
ZNF320,122,79,cluster_01,#ffbd00,-0.5472720219756244,-0.5472669077051722
XPO7,0,80,cluster_01,#ffbd00,-0.7436989990299843,-0.7436778328913961
PCM1,1,80,cluster_01,#ffbd00,-0.8198725590426446,-0.8198648293343737
BIN3,2,80,cluster_06,#7200ff,-0.7736802473456952,-0.7736915341204007
HES4,3,80,cluster_04,#00fff6,-0.6847979691404359,-0.6848391158648782
PELI3,4,80,cluster_06,#7200ff,-0.5721198864149377,-0.572158458709868
ANKRD13D,5,80,cluster_06,#7200ff,-0.32322147553685426,-0.32323714210895443
C11orf68,6,80,cluster_06,#7200ff,-0.6030537000864301,-0.6030369381029504
YIF1A,7,80,cluster_06,#7200ff,-0.6551645664081127,-0.6550927094510871
RAD9A,8,80,cluster_04,#00fff6,-0.7274574388781802,-0.7274460424330121
BAD,9,80,cluster_04,#00fff6,-0.48990476167844327,-0.48990685422193003
B3GAT3,10,80,cluster_04,#00fff6,-0.5169396649504017,-0.5169056782860547
WDR45,11,80,cluster_04,#00fff6,0.4386146777305052,0.43866279231068595
SIL1,12,80,cluster_04,#00fff6,-0.235688647188471,-0.23567584145411394
C21orf56,13,80,cluster_03,#00ff39,0.5321127963388459,0.5321342431264424
C11orf67,14,80,cluster_04,#00fff6,-0.6588225698307715,-0.6588553105206694
CUEDC2,15,80,cluster_04,#00fff6,-0.33656105159610317,-0.3365663771792687
