,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
LMOD1,6,63,cluster_05,#004bff,-0.7532336806312413,-0.7531648273766366
PKIA,7,63,cluster_05,#004bff,-0.7121894441709613,-0.7122356517394739
HRH1,8,63,cluster_05,#004bff,-0.39966918889771264,-0.39969359019635375
PDGFRA,9,63,cluster_05,#004bff,-0.3786123344533931,-0.37859490382856303
RARRES2,10,63,cluster_05,#004bff,-0.3331251130721279,-0.33311820987122936
ADARB1,11,63,cluster_02,#84ff00,-0.5650881259795252,-0.5651060703197144
PXDC1,12,63,cluster_05,#004bff,-0.14149900820139488,-0.14149961695258895
TMEM43,13,63,cluster_05,#004bff,-0.5445190964155318,-0.5444777373706186
PTN,14,63,cluster_06,#7200ff,-0.7336176670611407,-0.7336076337605852
SIM1,15,63,cluster_02,#84ff00,-0.6620463688055809,-0.6620428016207405
PPM1F,16,63,cluster_06,#7200ff,-0.5201389075407049,-0.5201069430338483
KANSL1L,17,63,cluster_03,#00ff39,-0.6910893910577895,-0.6910687793659864
ITGA6,18,63,cluster_05,#004bff,-0.6282968845479164,-0.6283007368501329
SLC10A3,19,63,cluster_06,#7200ff,-0.14874526801740365,-0.14875794652681246
ID4,20,63,cluster_02,#84ff00,-0.6213546765380356,-0.6213161876660894
FZD7,21,63,cluster_02,#84ff00,-0.6141751926690409,-0.614162514804528
FZD5,22,63,cluster_07,#ff00cf,-0.7308878467764062,-0.7308675289590798
IRX4,23,63,cluster_03,#00ff39,-0.6722742813529391,-0.6722944888856871
GPR126,24,63,cluster_05,#004bff,-0.6356331808080503,-0.6356463710331969
DEFB1,25,63,cluster_02,#84ff00,-0.8255215232985395,-0.825529348121499
RBP1,26,63,cluster_02,#84ff00,-0.5370564238022149,-0.5370698279712154
KRT81,27,63,cluster_02,#84ff00,-0.6215988318231986,-0.6215861498325075
KIRREL,28,63,cluster_06,#7200ff,-0.6918323738777798,-0.6918205754659839
AGFG1,29,63,cluster_01,#ffbd00,-0.6639093407899453,-0.6639066115530946
CA9,30,63,cluster_02,#84ff00,-0.6963932719156745,-0.6963644644403675
CALML5,31,63,cluster_02,#84ff00,-0.5534175288054849,-0.5534027682412014
SCEL,32,63,cluster_03,#00ff39,-0.6357947335512731,-0.6358178120309941
LAD1,33,63,cluster_01,#ffbd00,-0.11001439594412475,-0.11003521761098434
SLC5A6,34,63,cluster_01,#ffbd00,-0.4397061365868714,-0.4397401166708463
COL13A1,35,63,cluster_03,#00ff39,-0.8053944575781185,-0.8053862152098514
FADS2,36,63,cluster_02,#84ff00,-0.36085824208884587,-0.3608173182573511
CLCA2,37,63,cluster_02,#84ff00,-0.6649602346925501,-0.6650243597099201
KARS,38,63,cluster_03,#00ff39,-0.18375215199534925,-0.18377055713279175
SIAH1,39,63,cluster_05,#004bff,0.43665309770675975,0.43665202651549434
AKTIP,40,63,cluster_03,#00ff39,0.1475039650278312,0.14750055457940986
PHKB,41,63,cluster_03,#00ff39,-0.2795466037095027,-0.2795179728407403
PLCB3,42,63,cluster_02,#84ff00,0.08679609962543204,0.08677193604876807
ITFG1,43,63,cluster_03,#00ff39,0.08458247794194577,0.08458687294307339
H2AFJ,44,63,cluster_06,#7200ff,0.31229750203531387,0.31231997376307913
SLC39A1,45,63,cluster_02,#84ff00,0.9756102761987474,0.9755984921061375
TTLL7,46,63,cluster_05,#004bff,0.53331780015063,0.5332916902919458
IMPDH1,47,63,cluster_03,#00ff39,0.24068266355762394,0.24067707581324033
CDC42SE1,48,63,cluster_03,#00ff39,-0.43609864152592864,-0.4360836134382835
PPIG,49,63,cluster_01,#ffbd00,-0.2744797617024383,-0.2744597466223763
ZNF212,50,63,cluster_03,#00ff39,0.07129253061556226,0.07131219028427145
GOLIM4,51,63,cluster_01,#ffbd00,0.19462510351939982,0.19458973922625641
ABCF2,52,63,cluster_03,#00ff39,-0.37649228592081047,-0.37650373737503673
C7orf49,53,63,cluster_03,#00ff39,-0.5215690124440479,-0.5215993781391247
EPHB4,54,63,cluster_03,#00ff39,0.14876866487100698,0.14878209903300812
INTS1,55,63,cluster_01,#ffbd00,-0.2947175705783206,-0.29471637616840934
PERP,56,63,cluster_05,#004bff,1.5818510593417996,1.5818348532788118
DYRK3,57,63,cluster_03,#00ff39,0.4587768997934811,0.4587662162347525
ATP2A2,58,63,cluster_01,#ffbd00,3.6677218858623046,3.6677334063760996
NDE1,59,63,cluster_03,#00ff39,0.7100354893588833,0.7099771098633343
ZNF862,60,63,cluster_04,#00fff6,-0.05208610878791868,-0.052095653242356606
DSTYK,61,63,cluster_04,#00fff6,0.14531243667674104,0.14529217491380178
CLK2,62,63,cluster_04,#00fff6,1.203849979070575,1.203831576394446
SCAMP3,63,63,cluster_04,#00fff6,1.5906759962928794,1.5907001120454882
PRCC,64,63,cluster_04,#00fff6,1.7192601590491126,1.7193033338646735
MAD2L1BP,65,63,cluster_01,#ffbd00,2.6036484904268518,2.603700440911229
C11orf80,66,63,cluster_03,#00ff39,1.5830965558880405,1.5830919633310312
RBBP5,67,63,cluster_04,#00fff6,3.1569028962690737,3.1568994957734504
PHF10,68,63,cluster_03,#00ff39,0.46644727804933506,0.46645901062451683
ZWILCH,69,63,cluster_04,#00fff6,1.863091962340183,1.8630889379327675
GNB1,70,63,cluster_04,#00fff6,1.7926659217384662,1.7926896737962095
CPPED1,71,63,cluster_03,#00ff39,2.9686489127631566,2.96864186392293
EIF6,72,63,cluster_04,#00fff6,0.23989158204761937,0.23991658252387435
MRPS7,73,63,cluster_04,#00fff6,-0.2155081749510202,-0.2154816544393343
BCL7C,74,63,cluster_07,#ff00cf,2.8606592862647915,2.8606427117660003
CHMP1B,75,63,cluster_04,#00fff6,0.433621938186511,0.4336497857406847
PMPCA,76,63,cluster_07,#ff00cf,3.2052169394367076,3.205192828316209
PAK6,77,63,cluster_01,#ffbd00,1.7989559739428738,1.7989318519553004
RNH1,78,63,cluster_07,#ff00cf,1.0884591346848003,1.0884193760050471
EDEM2,79,63,cluster_04,#00fff6,-0.41141996364203054,-0.4114188525942407
STAT3,80,63,cluster_04,#00fff6,1.4314119395445462,1.4313992962925586
SLC29A2,81,63,cluster_03,#00ff39,0.669453937297836,0.6694480549468399
PEX10,82,63,cluster_04,#00fff6,1.4950223220213419,1.4949930317354816
TUBGCP5,83,63,cluster_04,#00fff6,2.3038627319409,2.3039052527592827
