,CR,PR,MR,PD
NRIP2,-0.40427967762236655,-0.25205462136711765,-0.3031160563849589,-0.47402350991701153
ZNF749,-0.40387175528307906,-0.34204598198390784,-0.3604767420377233,-0.47124608785014205
FRAS1,-0.3848378536406638,-0.28026289676076477,-0.22861133712240736,-0.4599347142626403
SOX15,-0.39863926932694266,-0.2903078493244489,-0.3464987434891094,-0.46440876380398505
TMPRSS5,-0.44767737729837204,-0.3767603237719396,-0.29749755720799237,-0.43406907864290717
TBX21,-0.342325301021605,-0.09444063468836238,-0.02750405708054926,-0.347668701355985
AHSG,-0.3727620866698335,-0.23836415673814126,-0.3146311229643569,-0.40388157556939536
SLC5A12,-0.4032201126814005,-0.23190111929829688,-0.16281468181052416,-0.39280221004595767
RBP4,-0.39552586556053493,-0.33332356249492123,-0.2728147855459626,-0.43442397033679964
OR7A10,-0.3915883164163089,-0.17524034826688686,-0.25666378944270934,-0.3939604253362976
MOK,-0.3655289090383313,-0.23227904806950497,-0.17890649988903828,-0.29782012495839205
DOCK5,-0.318506530636215,-0.1615477669535781,-0.30225566012355926,-0.33487118025100643
GZMM,-0.3172713163185737,-0.07659482953696412,-0.26031095095692786,-0.39073553224137564
NAG18,-0.26236115041386815,-0.04815410118488225,-0.2910412650535252,-0.3829808540944328
SERPINA5,-0.3148467369576387,-0.11727934927649306,-0.30351201327924254,-0.2186147205405809
COL10A1,-0.07149071519931272,-0.06976701478139681,-0.19334265299348227,-0.13115570030652648
CLCNKB,-0.3392811270763593,-0.3399853537950692,-0.35330733626260524,-0.28336478918173597
GABRA4,0.23011841344799888,0.1739111121998785,-0.11482177863294912,-0.1932517501476184
GFM1,-0.5092513850098607,-0.3507977041073795,-0.3253823209097548,-0.20961384029203708
CDHR1,-0.34107046051833967,-0.25193134358636,-0.4091599793278783,-0.4136529939779594
CNPY4,0.07702520857159847,0.5862075249431538,0.9593631980353903,0.04384287480298213
KCNMA1,-0.49547130601557926,-0.12006186385681428,-0.3639134666833455,-0.23039050389332874
PMCH,-0.4160446066527992,-0.2541291751110774,-0.2966141698378802,-0.341878649265485
ENTPD1,-0.25222514766940146,-0.181690661948656,-0.13069702693865817,-0.038389575598513574
ENTPD5,0.5546869115513854,0.32025364462235456,0.5524387861114548,0.008063520843357978
XRCC3,-0.3504673033000672,0.32776653380042675,0.38643046717315244,0.02729335497760732
DHDDS,0.730396827743812,0.7110657595760164,0.4608369507584222,0.7574982876960739
CLK3,-0.1057781103906551,0.12887894226292673,0.3738214668052666,-0.06164861442192004
RAB5B,0.6094237780881767,-0.13967325747481235,-0.08707426962110973,0.3066176000872819
SYK,0.11396615445612418,0.5693612070809491,0.6194790928132181,-0.3575614470681895
GPRASP1,0.3231000674545271,1.015216654795759,1.0700348146352756,0.4364050411528602
PHKA2,0.5545231951529354,-0.7354631761614763,-0.9142743184666082,0.990775694835425
ARHGAP32,0.4950839880688709,0.39799618498442024,0.09428796846616466,0.2925495247426149
HCFC2,1.8326918281670894,0.9672509578081622,1.490944118055032,-0.2433289285472319
TNKS,0.5410507433336385,-0.17674000829718967,-0.02576742200538214,0.2666893713184159
DCUN1D4,1.4787509959253968,0.4611134185722884,0.5626089187821494,0.38012436933871707
THBS3,-0.28696506417964907,0.1805317012003264,0.006616746691105717,0.1697739930750999
HMBOX1,0.5075671622165129,0.024820573953981424,-0.08417315075756654,0.019539815057054894
CDK14,0.03286454095942281,-0.03311416536227094,-0.03388246754372951,-0.2926112865108539
TIPRL,0.24059387995394896,0.13529197040316757,0.1765114017118328,0.12151701207487518
ZNF804A,-0.06371293549840558,-0.4989026199631649,-0.2653995885443545,0.16597495582525987
LAPTM5,0.026382083411054986,-0.0849771549316944,-0.003021265354921137,-0.19866428837629008
LAMA5,-0.4214352272545146,-0.25227659386393814,-0.15702477620311112,0.10186294348206969
BASP1,0.46677297590618894,-0.017390333327920313,0.01948567896692906,-0.34156448922066807
MAFF,-0.03970380752863698,-0.21137599723504608,-0.10474162177067024,-0.22105915839578455
ORAI3,-0.02812607819131252,-0.19077567756823724,-0.21591129501781453,-0.14957384848418104
ENTPD4,0.2589003295874924,0.12273202720020511,0.13285028873766597,-0.40791562145244337
TBC1D9,0.05211904458184577,0.008234738680457805,-0.04759077155489687,-0.28732935964310774
RYK,-0.49527062649924763,0.044771597777571386,-0.3467974412376487,-0.07294530216143683
ARID5B,-0.2954486955791879,-0.20732688618052475,-0.260738544440731,-0.054029887901661675
RHOQ,0.6307159161486129,-0.14224572340167166,-0.03417843686411342,-0.19802910803654375
TBL1X,2.1300514799799077,0.7341179738443779,0.6438850293241661,0.2892455879849525
S100PBP,1.7330523047957798,-0.2293473469999837,-0.05638293254786805,0.6161746654124549
PRKACB,-0.36279622658780947,-0.16725129422529855,-0.14920578219443748,0.09056301061335617
COPS7A,0.5534929219511903,-0.051499520085822065,-0.2560495367645358,0.0064290523831320775
GLS,1.8146208263785442,0.12322264970629868,-0.23325141680452185,-0.4051573353578328
WRAP73,2.2415084097052693,-0.2440523405171695,0.09346490135820952,0.30112439335499136
APOBEC3G,0.6976223537329647,-0.08371169379554941,0.14332903539641292,-0.13287358399594934
LRRC8D,0.8282881276083472,-0.023638936780869986,-0.28518132623530806,0.35237829798374176
TSSC1,1.0841185914915945,-0.07804830688869681,0.03227017201802948,0.8138615494680209
QSOX1,-0.2954601683166013,0.3472216757515063,0.6003585994419877,1.1468175095218223
C19orf10,-1.781617105178144,-0.6481058222917833,-0.37009272416196204,2.1228789662231677
UBA1,-0.8385684537528029,-0.9804962659003715,-1.2204960447981992,2.6468788360479767
RAC2,0.21532155647311924,0.38127987840346955,-0.02388364063104583,1.9650350610063172
KLHDC2,-1.6342697703568072,-1.434218285470183,-1.2156391705103635,2.939338962816937
G6PC3,4.047008308107518,2.8853423555253896,2.83581715432284,-0.09972364093667575
GOSR2,-1.3584674870590192,-0.2120187069924794,-0.30158270576344287,1.7458816504976757
S100A1,0.40955563488406915,0.7816273266386681,-0.048505026094997135,0.6368625028924524
ARL8B,1.8155508249626813,0.7824506760868241,1.2095372156359325,0.8089229520114816
MTIF2,0.9294512463875747,0.7264500658484669,0.780046107110508,0.3871960492034772
TMEM248,-0.2649737542292029,0.17619081703284525,0.41937184262413524,1.4774013810523494
TMEM106B,0.7758098971426829,1.105225960583702,0.9391692594143627,0.9997513659767193
C1orf123,0.477330777946003,0.5215391228488957,1.2270754679108533,0.8359893038330148
WDR77,0.16983661894836077,0.44565325121896243,0.7431917763476314,0.2590569302200741
ZNF74,0.034935489141615324,0.7884608564710004,0.6693169475223338,1.245741130450999
TUFM,0.6251019716798646,-0.15872686783362056,0.0882122994298429,0.9944743383331816
MRPS16,0.19557528152548087,0.031282149129951364,0.050048926539860546,0.9893472435728362
NDUFB2,-0.24402868450883752,-0.6841270865647875,-0.7792304326397356,1.4503282262716137
CBX3,-0.17688452565207413,-0.21288359750409294,-0.1053621354332585,0.33197414428994027
NUP155,0.15086985946894468,-0.2245360348043006,-0.29155815814235114,0.9415019493564526
RUVBL1,0.3704300112271845,0.18697524584109615,0.08099545173650423,0.3546698636747383
SNRPF,-0.1671723819544961,-0.29694285481807997,-0.09584597580360033,0.501055793788534
ACN9,0.13118825855181784,0.16953581361467548,-0.10559822298235236,0.37078464795965876
WDR12,-0.05986479323376804,-0.1746298833267807,-0.20115165608022104,-0.16566326215387406
PAK6,-0.4332113358776144,-0.35350142353466374,-0.3717362916160927,-0.4655245546730026
BICC1,-0.4266806869829985,-0.349263814730801,-0.3667599236955119,-0.4917896940094113
MYOZ1,-0.4033617588994003,-0.34691801064115707,-0.3805647648807616,-0.46000841832153844
SLC7A2,-0.4220135127317202,-0.33659610368329546,-0.3449325000378159,-0.4904921347028612
MYOT,-0.36362186028320137,-0.3668023106395416,-0.34601550619342114,-0.4872902452365995
TNP2,-0.3909219428413227,-0.34693231872771907,-0.3535369804907602,-0.481470755598652
INHA,-0.36322014088195503,-0.3214594007995299,-0.32929214769436527,-0.49397885050874585
KIAA1045,-0.34003599253881794,-0.33834756575574915,-0.3305429398094996,-0.48117842633526775
CASQ1,-0.3605357461738848,-0.38204513160727377,-0.37157494351450027,-0.4746850215792385
CEACAM7,-0.40226431837684046,-0.32457087192525313,-0.3786777555721965,-0.4818117469959772
GAGE1,-0.40649107468756496,-0.3232982388514341,-0.35161651367672764,-0.4912671296764548
NEFH,-0.39275325968268265,-0.3250893219506749,-0.34970388256036916,-0.4764693775329043
BMP2,-0.40806718799890024,-0.3246227167674136,-0.3586681740254702,-0.4805659377117976
ESM1,-0.3203689972845131,-0.3178486724062558,-0.3432312695917268,-0.4708688590989858
MYL1,-0.38479174944151207,-0.3400496095012932,-0.36063257330455506,-0.4919541221096209
LILRP2,-0.37273360746184725,-0.3452592564086566,-0.3514405881555995,-0.4794194155936994
NRAP,-0.4017040453442334,-0.3320288331977224,-0.34603642493680303,-0.4561375978597822
HAS1,-0.5246703271654863,-0.34437363637389445,-0.35560823530419694,-0.484482765297594
ADRA2A,-0.4239480895090623,-0.35787348718763473,-0.3580855507036709,-0.48080688847995656
CYP2A6,-0.45813941990742646,-0.3320574191771426,-0.3828874692449978,-0.4847324121570101
LPAR1,-0.40643519456722643,-0.3308072732087434,-0.4047687722541076,-0.479369202063094
HEXA-AS1,-0.3873229097183455,-0.3380153635830082,-0.35916356870063404,-0.48267663789996695
ZNF335,-0.39965727896189823,-0.3477893895278906,-0.39107969756123123,-0.486388898776196
CLDN4,-0.4004298129833847,-0.34000620594177733,-0.35753112467817405,-0.4911936155681971
TSPAN9,-0.40075793050012765,-0.362236996888723,-0.37217334167050165,-0.49701796641116086
INSL6,-0.40219814122350056,-0.32698137490868034,-0.36794877106302737,-0.4570974598740493
FGF5,-0.40373609584554493,-0.318789134195885,-0.3591158353937853,-0.4770305753817503
KCNB1,-0.39580356937765915,-0.36460560833410116,-0.43169102258090175,-0.44545983021867763
FRY,-0.40467466256628404,-0.366301996301278,-0.46869030833180036,-0.47375106653505394
PP14571,-0.40837090930158704,-0.23490420749635693,-0.28269428521622453,-0.4718833672865991
SNED1,-0.379864468172505,-0.32348180986422037,-0.29136993365976893,-0.4063753377833103
SHC3,-0.3805839830827795,-0.30284229771704885,-0.34964290139605425,-0.46911956886823647
TTC40,-0.3925976774413842,-0.19123116188101497,-0.3291962531687077,-0.3967095686924685
RP3-522P13.1,-0.21281954015462856,-0.23797022409644422,-0.362467212540972,-0.4107950084995886
SLCO1B3,-0.38717680196161613,-0.20643174001816506,-0.2475632105031906,-0.44604752809343506
SOX13,-0.3658353204888401,-0.06430733080702103,-0.22292275255145244,-0.3189710103643964
KCNJ4,-0.3638681669033888,-0.22902868923972677,-0.3451534465692083,-0.39965101013674376
ICOS,-0.3744866189365214,-0.05314730211904339,-0.29679274194027183,-0.46657455222409
ANXA9,-0.39396445122935564,-0.15725741458028733,-0.25132357398426897,-0.34433595369588593
C9orf53,-0.4007695826578008,-0.25352198180079516,-0.2770478841129551,-0.4007460566636642
SLC16A8,-0.3821769372561814,-0.30550537997879673,-0.4206928726636432,-0.3000032084279561
RETN,-0.45853433689462336,0.1447850811406717,-0.21496483018285328,-0.204796700900659
PTPN22,-0.3280379857000884,-0.14239689456124383,-0.18212631454371986,-0.31097160762472925
CLC,-0.3637172104216872,-0.14092828348265732,-0.17951470081238632,-0.3555689389957176
PRM1,-0.17983842499679423,0.057511338137584855,-0.08211035613815926,-0.272030839148632
SNCG,-0.4929660628427448,0.18843231199209473,-0.17979926936570356,-0.29797195203410126
POM121,-0.04701210790108807,0.3215164195906048,0.1525920410675577,-0.21106463452136712
EPS8L1,-0.33395798003714755,-0.06506560341092127,-0.09414007387975278,0.022245889395561026
AC003989.4,0.1663824226558159,-0.14237898344094851,0.34515002994123267,-0.3131591364576423
MFAP4,-0.4149242734575164,-0.3563345947214447,-0.3928718001723029,-0.2804699849153746
FERMT2,-0.4079008959357326,-0.26802499599268403,-0.437457875253259,-0.03818660362241933
NCOR1,0.6929836419387551,0.46614409918082206,0.42135371734269594,0.1220757248022288
CCDC144A,-0.18750456410120397,-0.23481097389634056,-0.34996031391791493,0.3038021653732692
ARHGEF5,0.8818027366402629,0.8505509675221324,0.9869393196064296,-0.08511556442487843
RNF40,-0.4154689960136076,0.3138488389405338,0.7543733611296334,0.8376488773674631
SOX4,-0.4977481833623092,0.05899152449023799,0.006407558175479938,-0.03985794263294934
TRIOBP,0.5891496713533241,0.8050594303465296,0.3928865756819102,0.9744225933843569
PARD3,2.602364178102743,0.836850650276362,1.1232855663138424,0.16436705110815647
NFATC1,0.18252068352621176,0.6038620750915227,0.7211103328216911,0.09477816567222032
F11R,0.37225708358772985,0.5945065015923846,0.4871034121590923,0.6603832336727261
APPL2,1.5547783920361065,1.0172611237533897,1.088427115884229,0.0931923410831874
MTF2,-0.10352218890533367,-0.10448311296079887,-0.5226189244100095,0.4506046623344705
NFIC,0.5194071660843617,-0.2849529191949116,-0.8355965111914911,0.3041457102638018
KIAA1109,-0.5833438429507308,0.21851759208601723,-0.09335800124696392,-0.02814351951063644
PDP1,1.3892054710604338,1.031747843150689,0.5510123653771557,0.5139800881760342
RBM8A,0.449781886107348,-0.06238855435457458,0.04478482684463514,-0.27627853014760034
NUCKS1,0.49516699275364484,-0.08695303809860504,0.12908544256035567,-0.050735400321873465
EXOC1,0.06568046165359509,-0.41165893056661146,-0.31619606560108365,0.17171175932327098
ANGEL2,0.03346469803991107,-0.06968413674588098,-0.3631707676806153,0.04171718641235505
CEACAM21,-0.12649860263871426,-0.11593576059078335,0.27707950484604704,-0.29320111581475883
CLK1,0.2376973677405716,-0.0788116526748992,-0.0018074304165339543,-0.07798554310928694
ADAM19,-0.4000961283299776,-0.13679165223843698,-0.21107751133029973,-0.25892536675634004
PLCL2,0.3401949048754492,-0.061721315456654074,0.08806220853755345,0.6268133759069052
BLNK,0.811441080325468,0.07364668637518011,0.21370949244433876,-0.2291154071735966
TMEM156,-0.33208298211002457,-0.30519415595419963,-0.40282626934120275,-0.20022196781949309
SEC14L1,0.4940928636229221,-0.2033175913180269,-0.12303536470496532,-0.1412496032543694
BCL2,0.855850613565461,-0.20992629653480416,-0.07183962348707755,-0.05707240575170973
HECA,-0.02399952074208696,-0.1979104107829406,-0.20776550737935937,-0.3125865646153913
SEPT10,0.38604448114296425,-0.052148268539665844,-0.31557874944231473,-0.11094391342629706
CPEB3,1.212663361727641,0.12008033196268812,-0.23113243581325277,-0.02997453003590622
EXT1,-0.33128815225981906,-0.25333456366395213,-0.29233832143318106,-0.09969262527152427
BCKDK,0.11514641563720766,-0.3148556829462352,-0.17856370943495195,0.14640134045406106
ZNHIT6,-0.36254768197767523,-0.30748134757375,-0.24634129264325166,0.11322700826476266
ARSA,1.681651399275072,0.5190091265316573,0.3002282658410204,0.3217694922948737
PRPF38B,1.6923493881620117,0.4894640349492522,0.0033256955862934015,0.6577036005717791
OS9,0.38118703404323123,0.05425687756088159,-0.10634714896763008,0.05992513145736691
CCPG1,-0.23238710665335124,-0.21712047414362784,0.04739932632037297,0.22994560265129468
CTSS,-0.08061973476263452,-0.2045178216986464,-0.292865681767303,0.7073719333167893
SDF4,0.5178199783345859,0.33559564675081166,0.33716210471857494,0.6616031481298446
CCNC,0.8760471735376082,0.1871829209534727,-0.35393267358258274,1.0828656605499207
DNAJB9,1.8693072265433088,0.5321564619196626,0.3372164299028892,0.5792995418062327
MPI,-0.564879923475998,-0.7489166809874032,-1.1359452608118241,4.524891870061412
OXR1,0.8382283556333862,-0.30778891218507404,0.5859778307360544,3.0856593047631407
PCYOX1,1.0555075238293163,2.2681908070511727,2.6320896180772024,0.4300836352884842
DNAJC13,4.844530516995463,3.1378497830638454,3.7690407760464613,0.46294472705426765
SERP1,-1.9082994384064829,-0.6322886897454425,-0.1280701627130044,2.7135891108841417
ARF4,-1.2916288601749573,-0.8746968065503371,-0.5478110192117033,2.8712312679330054
YKT6,1.3258762451634378,1.7394583646376724,1.6281774139270793,2.6947001059609486
CD79B,2.280587796732648,0.3261342098356718,0.9627541028312119,1.3752134495335324
PITRM1,-1.346994251818768,-0.6474411608551278,-0.7701556307748009,2.6391329311534717
BSG,0.06056482155109997,0.04630492042473221,0.13769230871762395,0.40166519322858574
STARD7,0.4042955321327746,0.26546964583017285,-0.10100830794711597,0.2356203337118253
RHEB,0.6964315842374841,0.558814029629658,1.247117131459935,-0.030214474906728947
VPS41,0.08020636085461039,-0.29156709702464945,-0.20285022571852898,0.6647448662199205
BUD31,0.3846501274039473,-0.22542188001455907,-0.010425660238221866,0.16317879837236113
FAM168A,0.10842047206549632,0.33335103140011657,1.1013998806198606,0.5736204571638981
ZNHIT1,0.052368080125878014,-0.013903851562800607,0.3730579249627829,2.64743151913235
NDUFAF4,-0.49846030039474387,-0.4428945134656672,-0.28221005378828967,0.6570134342392923
NDUFA4,0.48163463840164583,0.07312409664914783,0.1763745019910947,0.07782174907785949
EIF3I,0.10796155324269152,-0.03638262154954632,0.19279870408360186,0.3294163672026384
ICT1,0.5240155584240046,-0.054182765834868835,0.44047723809851314,-0.006879780667089369
CTPS1,-0.36562638249077656,-0.32484331674716466,-0.4237115647318543,0.0770214534115227
CEP41,-0.39628780935722013,-0.3107915482932272,-0.3485606089876382,-0.4843811335463181
ANKRD26,-0.4097910617305114,-0.34591312027560683,-0.3668319499076099,-0.49088276379622364
CYP4B1,-0.3757888210312747,-0.3235426340394407,-0.355362550844032,-0.49058921900187985
KCND2,-0.35798898263040213,-0.35303810492925713,-0.35657240361086495,-0.46872925539649907
GNA14,-0.4042271731270473,-0.29839675419507256,-0.33286737075328354,-0.48973830080543385
LINC00312,-0.4172576778142724,-0.34276972235968906,-0.379391116784523,-0.4910357153809138
SMARCD3,-0.3938294562031606,-0.3216540356386297,-0.3621694643578352,-0.45551188922233493
GPC5,-0.34773678116365847,-0.33245941978857996,-0.34856006532184397,-0.49121168156777456
