,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
SLC37A3,96,92,cluster_02,#84ff00,-0.49711152862996844,-0.4970699217495711
ZNF496,97,92,cluster_02,#84ff00,-0.8121951927202672,-0.8121012475242473
TATDN3,98,92,cluster_04,#00fff6,-0.8377428386951732,-0.8377628000444125
ZNF498,99,92,cluster_01,#ffbd00,-0.6569981971515555,-0.6569937468458541
C17orf80,100,92,cluster_02,#84ff00,-0.723693577249804,-0.7237244289192315
DFFB,101,92,cluster_04,#00fff6,-0.6511969554355401,-0.6512028156985186
FAM200A,102,92,cluster_01,#ffbd00,-0.7653211863959295,-0.7653414648561123
EIF4EBP2,103,92,cluster_01,#ffbd00,-0.8950587246477678,-0.8950355035181137
RRN3P3,104,92,cluster_02,#84ff00,-0.7547126740604082,-0.7546756279436475
AAAS,105,92,cluster_04,#00fff6,-0.8394786514663781,-0.8394581574998802
PARN,106,92,cluster_01,#ffbd00,-0.8706920914277194,-0.8707090772136058
ZNF138,107,92,cluster_02,#84ff00,-0.8959824212685589,-0.8959547019439775
LOC348926,108,92,cluster_01,#ffbd00,-0.9272555463454836,-0.9272232404346485
TMEM180,109,92,cluster_07,#ff00cf,-0.7352679259977416,-0.7353146866639481
VSIG10,110,92,cluster_01,#ffbd00,-0.9419617054231489,-0.9419142340188487
ZNF552,111,92,cluster_05,#004bff,-0.6882761961263657,-0.6882723600205664
NUDT4,112,92,cluster_02,#84ff00,0.18149280604114149,0.18157388046125825
C19orf26,113,92,cluster_01,#ffbd00,-0.4897101306187977,-0.4897866145410752
NHLH1,114,92,cluster_04,#00fff6,-0.7319243055476287,-0.7319002347150526
LOC644165,115,92,cluster_04,#00fff6,-6.840215786128101e-05,-0.00011477179151193278
C10orf140,116,92,cluster_03,#00ff39,-0.1923621865408606,-0.19237003748947884
SLC15A4,117,92,cluster_01,#ffbd00,2.718738107363758,2.7187035968257365
ZNF230,118,92,cluster_01,#ffbd00,0.026344200456356784,0.0263273078671909
ZNF221,119,92,cluster_02,#84ff00,-0.502431886607287,-0.5024530836605952
ZNF417,120,92,cluster_02,#84ff00,1.3612635375545628,1.3612374243227559
LOC147804,121,92,cluster_01,#ffbd00,0.719359498993085,0.7193585283583079
TRMT12,122,92,cluster_01,#ffbd00,4.919342029966538,4.919282973679844
PRKD2,0,93,cluster_04,#00fff6,0.32422397032652256,0.3242553093706622
MYPOP,1,93,cluster_04,#00fff6,1.399189686786396,1.3992018236425725
FBXW5,2,93,cluster_04,#00fff6,0.12479564511935813,0.1247622420576316
C9orf37,3,93,cluster_04,#00fff6,0.33774860197535295,0.3376834923910509
ENDOG,4,93,cluster_04,#00fff6,0.6134154047134612,0.6134277442440261
MAN1B1,5,93,cluster_04,#00fff6,0.256000437559811,0.25605874345922763
FAM73B,6,93,cluster_04,#00fff6,3.3985750875814493,3.3985587881706567
TMEM203,7,93,cluster_04,#00fff6,0.9718046565364004,0.9718283637786707
BRMS1,8,93,cluster_04,#00fff6,1.75453789610481,1.7545415080733924
BGLAP,9,93,cluster_04,#00fff6,0.17504219821721415,0.17498374115100984
DHRS4L1,10,93,cluster_06,#7200ff,1.3495376296759172,1.3495377966704174
C11orf48,11,93,cluster_04,#00fff6,0.839710424234572,0.8397171853265906
C7orf61,12,93,cluster_04,#00fff6,1.331391834951757,1.3313943333577172
SUCLG1,13,93,cluster_04,#00fff6,0.5881552583605807,0.5880327242980419
ATP5G1,14,93,cluster_04,#00fff6,2.370342371413267,2.3703634326610006
SLC35C2,15,93,cluster_04,#00fff6,0.9525632914150614,0.9525920799636065
TMUB1,16,93,cluster_06,#7200ff,0.39574316579982877,0.3957297820304566
