,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
COL23A1,62,51,cluster_01,#ff9400,-0.5965507738677681,-0.596536918603097
FARP1,63,51,cluster_09,#ff00ac,0.2886015234498903,0.28854102565659795
CIB2,64,51,cluster_02,#d1ff00,-0.4404419477900807,-0.44046178361191723
TTC23,65,51,cluster_08,#b900ff,-0.47808756866479896,-0.4780856323619858
OBSL1,66,51,cluster_09,#ff00ac,-0.026812261834612324,-0.026804031759295136
REP15,67,51,cluster_02,#d1ff00,-0.676513962938761,-0.6765296384788749
PTCHD2,68,51,cluster_01,#ff9400,-0.7082725852778194,-0.7082580958949882
TBC1D1,69,51,cluster_08,#b900ff,-0.579868684185483,-0.5799399254178998
CLEC18B,70,51,cluster_02,#d1ff00,-0.7961896312412666,-0.7960608204422972
ADRA2C,71,51,cluster_02,#d1ff00,-0.6835319418169535,-0.683596669254686
GRAMD1A,72,51,cluster_09,#ff00ac,-0.37757356790371527,-0.37760472856413535
LRRN4,73,51,cluster_01,#ff9400,-0.8018018340176803,-0.8018160507731016
HDAC9,74,51,cluster_08,#b900ff,-0.7868168676424785,-0.7868450318901143
SALL1,75,51,cluster_02,#d1ff00,-0.5050864760911012,-0.5050967494968128
PDE9A,76,51,cluster_02,#d1ff00,0.05101163531354587,0.0509809690534696
RIMKLA,77,51,cluster_08,#b900ff,0.1858224969332729,0.18580609003276044
LEFTY1,78,51,cluster_02,#d1ff00,-0.620553074348927,-0.6205827347322165
MEIS1,79,51,cluster_02,#d1ff00,-0.5039378218845598,-0.5038688289580785
MTMR8,80,51,cluster_08,#b900ff,0.01962682624542089,0.019636368418714127
C2orf88,81,51,cluster_02,#d1ff00,1.0783997676115993,1.0784396736568975
SH3BGRL2,82,51,cluster_08,#b900ff,0.5854576052352808,0.5854313985150906
HOXB8,83,51,cluster_02,#d1ff00,0.7226698363622823,0.7226841825600375
NUP210,84,51,cluster_04,#00ff5c,4.347214185983166,4.347183313403905
HOXB7,85,51,cluster_02,#d1ff00,4.364672456245786,4.36471166682946
PRKAB1,86,51,cluster_02,#d1ff00,0.421507573615206,0.4215201797589637
IVD,87,51,cluster_02,#d1ff00,7.0273139976331995,7.027308971976399
TMEM56,88,51,cluster_08,#b900ff,1.3935829988108777,1.393681039778438
PLLP,89,51,cluster_04,#00ff5c,1.9671546879610022,1.967161561867125
DNAJC10,90,51,cluster_02,#d1ff00,1.1730922187747006,1.173060116499277
CLDN9,91,51,cluster_02,#d1ff00,1.5088502661332854,1.5088291943784502
WFDC2,92,51,cluster_02,#d1ff00,1.4866700239175983,1.486706515089139
PLCH1,93,51,cluster_02,#d1ff00,4.94720720192577,4.947238140731446
INPP5J,94,51,cluster_02,#d1ff00,3.392241592797472,3.3922849506169697
LOC100126784,95,51,cluster_06,#0074ff,1.83608259569174,1.8360493497660193
KSR2,96,51,cluster_01,#ff9400,2.1213421380859887,2.121378376611501
CAPN12,97,51,cluster_02,#d1ff00,0.46834569848917723,0.4683503663957762
PNKD,98,51,cluster_04,#00ff5c,2.561342813194944,2.561365301433709
COQ6,99,51,cluster_05,#00fff6,3.0557372348219705,3.055743540998473
WFDC3,100,51,cluster_04,#00ff5c,0.44637298924263524,0.44636158897700345
ADSSL1,101,51,cluster_02,#d1ff00,0.8847781171176176,0.8847827415405457
RGL3,102,51,cluster_02,#d1ff00,1.2391709778407844,1.2391754261044627
SFRS2B,103,51,cluster_05,#00fff6,1.1267907691183854,1.1267896583815844
RAB20,104,51,cluster_04,#00ff5c,3.683541780407853,3.683588970933732
SELENBP1,105,51,cluster_03,#3dff00,4.854329160964019,4.854375071786131
TMEM139,106,51,cluster_02,#d1ff00,1.6084239260005362,1.608358523924924
FSCN2,107,51,cluster_02,#d1ff00,2.562327960161686,2.562334614748674
SULT1A1,108,51,cluster_03,#3dff00,2.6909788488748863,2.6909154043831958
ZNF557,109,51,cluster_02,#d1ff00,4.981584842695166,4.98162261843226
DCAF11,110,51,cluster_08,#b900ff,1.6994232425018538,1.6994615990258233
TMEM164,111,51,cluster_03,#3dff00,0.4600198506048761,0.4600230719714313
NFE2,112,51,cluster_02,#d1ff00,0.6791068850814376,0.6790746662801515
SLC25A20,113,51,cluster_08,#b900ff,2.059412086441299,2.059412562285425
SIGIRR,114,51,cluster_02,#d1ff00,0.22111923044903511,0.22110496935001828
TNFSF12-TNFSF13,115,51,cluster_02,#d1ff00,0.7395303720959263,0.7395485784893936
DHRS1,116,51,cluster_04,#00ff5c,-0.02637278600252472,-0.026403376152735056
C17orf103,117,51,cluster_06,#0074ff,0.003796262739901074,0.003762275404885285
ZNF286A,118,51,cluster_07,#2500ff,-0.4990957241183901,-0.49903264525396396
MNT,119,51,cluster_06,#0074ff,0.6207165453642496,0.620689183284465
KDM6B,120,51,cluster_06,#0074ff,-0.47346425579478746,-0.4734394518370192
C17orf85,121,51,cluster_06,#0074ff,-0.3682843556217201,-0.3682600508948473
SENP3,122,51,cluster_06,#0074ff,-0.24276778854323633,-0.2427893195949096
CNOT1,0,52,cluster_06,#0074ff,-0.5924113692233149,-0.5924553133805299
DYNC1LI2,1,52,cluster_06,#0074ff,0.4335151696399688,0.4334998588389949
UBAP2,2,52,cluster_07,#2500ff,0.051250108522722077,0.051322190901303154
