,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
ZNF232,114,93,cluster_01,#ffbd00,-0.8197068086119644,-0.8195636312165019
GPR3,115,93,cluster_01,#ffbd00,-0.6203502328168804,-0.6204298981545854
SLC25A18,116,93,cluster_01,#ffbd00,-0.6616042663075389,-0.6615382198649281
MT1F,117,93,cluster_01,#ffbd00,-0.3466309311200621,-0.3464843635464592
ZNF225,118,93,cluster_02,#84ff00,-0.2586715017847618,-0.2588339793204874
ZNF284,119,93,cluster_02,#84ff00,0.0138159795074429,0.013871835077381517
ZNF426,120,93,cluster_02,#84ff00,-0.68664589858978,-0.6867224154076319
ZNF416,121,93,cluster_01,#ffbd00,-0.06244350559570635,-0.06262554401478833
ZNF600,122,93,cluster_01,#ffbd00,-0.36484391892866175,-0.36482544496976965
ZNF324B,0,94,cluster_04,#00fff6,0.07963444726578697,0.07958280859205992
ZSCAN22,1,94,cluster_04,#00fff6,0.03144865244595637,0.03143273831787686
NDOR1,2,94,cluster_04,#00fff6,-0.15765649871923007,-0.15775554804645567
TRAF2,3,94,cluster_04,#00fff6,0.9785187620499715,0.9785724737465678
DPM2,4,94,cluster_04,#00fff6,0.37570787318871646,0.3756620668554227
USP20,5,94,cluster_04,#00fff6,1.538624949647355,1.5385756076773822
C9orf142,6,94,cluster_04,#00fff6,0.4167983206607979,0.41675565543359105
TRUB2,7,94,cluster_07,#ff00cf,1.6664761368706513,1.6665601334782043
ZNF579,8,94,cluster_04,#00fff6,2.279646343575502,2.2797597440528863
TUBA8,9,94,cluster_04,#00fff6,0.10003508017790222,0.09994227508357766
DHRS4,10,94,cluster_06,#7200ff,-0.1538879701252775,-0.15387526476488503
FAM128B,11,94,cluster_04,#00fff6,0.47414642950354924,0.4740957907960066
RAB24,12,94,cluster_06,#7200ff,0.31551180660626515,0.31559311476689916
UQCRQ,13,94,cluster_06,#7200ff,0.11630586847831573,0.11623109362164628
SFXN4,14,94,cluster_04,#00fff6,-0.09353523547148801,-0.09360738408978189
GTF3A,15,94,cluster_04,#00fff6,0.2295106655918735,0.22962594907790487
ACSF3,16,94,cluster_04,#00fff6,1.3023059935067045,1.3024447266689416
ATP6V0C,17,94,cluster_04,#00fff6,0.03691616671141261,0.03693438700395502
HAUS7,18,94,cluster_04,#00fff6,-0.04096005693622109,-0.040819046810789614
FUNDC2,19,94,cluster_04,#00fff6,-0.2651684121591806,-0.2651186764493924
NUDT16L1,20,94,cluster_04,#00fff6,-0.35449733627164964,-0.35442272975754435
PSMA7,21,94,cluster_07,#ff00cf,0.05014666422515098,0.04995149694358394
INO80E,22,94,cluster_04,#00fff6,-0.4613690893258934,-0.46119520344734904
ZNF205,23,94,cluster_04,#00fff6,0.14458767093932803,0.14469027436440884
TELO2,24,94,cluster_04,#00fff6,-0.5633790981486838,-0.5634187623379149
GFER,25,94,cluster_04,#00fff6,-0.455993967799017,-0.45579529731073676
FLYWCH2,26,94,cluster_04,#00fff6,-0.2979082364604613,-0.2981188378970866
WBP2,27,94,cluster_04,#00fff6,-0.2192692682620918,-0.219253141281518
DHRS13,28,94,cluster_04,#00fff6,-0.26555058745999743,-0.2654706246993477
PCYT2,29,94,cluster_04,#00fff6,-0.5428869802205999,-0.5429342793389518
GTF2A2,30,94,cluster_04,#00fff6,-0.2952214698658684,-0.2952076271931923
ITFG3,31,94,cluster_04,#00fff6,-0.3895410675284692,-0.3894380294590191
MAP2K5,32,94,cluster_04,#00fff6,-0.331627093879362,-0.33148868015357164
C15orf40,33,94,cluster_04,#00fff6,0.2931131448818346,0.29297364784970864
CTU2,34,94,cluster_04,#00fff6,0.256749241668957,0.2567742902794921
FAM103A1,35,94,cluster_04,#00fff6,0.48302133775384115,0.4833411286290223
RUFY1,36,94,cluster_02,#84ff00,0.3137458543818658,0.3136170431914984
DNPEP,37,94,cluster_04,#00fff6,0.5794622820568309,0.5796431432594564
